oracion;palabra;cat_diccionario;y_true;spacy_pos;spacy_dep;y_pred_b1;y_pred_b2
Asimismo sugería reubicar la terminal de oriente en las cercanías de Apopa o en la parte oriente de Soyapango (donde se encuentra actualmente Plaza Amanecer), de igual forma recomendaba mover la terminal de occidente a Ciudad Merliot,  reubicar el mercado La Tiendona en la carretera Quezaltepeque- Apopa y construir una terminal de carga en la parte norte del AMSS.;terminal;m;0;NOUN;obj;1;1
Asimismo sugería reubicar la terminal de oriente en las cercanías de Apopa o en la parte oriente de Soyapango (donde se encuentra actualmente Plaza Amanecer), de igual forma recomendaba mover la terminal de occidente a Ciudad Merliot,  reubicar el mercado La Tiendona en la carretera Quezaltepeque- Apopa y construir una terminal de carga en la parte norte del AMSS.;carga;f;0;NOUN;nmod;1;1
Consideraba como “acciones principales” brindar respaldo jurídico normativo a la operación de las terminales de transporte público “para asegurar tránsito corriente, la seguridad vial y la comodidad al usuario (pasajero) y a los operadores”.;tránsito;m;1;NOUN;obj;1;1
En agosto de 2018 (23 años después) fue inaugurada la nueva terminal de oriente.;terminal;m;0;NOUN;nsubj;1;1
Actualmente los transportistas de occidente buscan un terreno para reubicar su terminal y, según Gaspar Portillo, director de Transporte, también hay una iniciativa con transportistas de la zona norte para establecer una terminal, ya que hasta el momento las rutas del norte llegan frente a las instalaciones de Fenadesal y la antigua terminal de oriente.;reubicar;v;0;VERB;advcl;1;1
Actualmente los transportistas de occidente buscan un terreno para reubicar su terminal y, según Gaspar Portillo, director de Transporte, también hay una iniciativa con transportistas de la zona norte para establecer una terminal, ya que hasta el momento las rutas del norte llegan frente a las instalaciones de Fenadesal y la antigua terminal de oriente.;terminal;m;0;NOUN;obj;1;1
Actualmente los transportistas de occidente buscan un terreno para reubicar su terminal y, según Gaspar Portillo, director de Transporte, también hay una iniciativa con transportistas de la zona norte para establecer una terminal, ya que hasta el momento las rutas del norte llegan frente a las instalaciones de Fenadesal y la antigua terminal de oriente.;zona;f;0;NOUN;nmod;1;1
Actualmente los transportistas de occidente buscan un terreno para reubicar su terminal y, según Gaspar Portillo, director de Transporte, también hay una iniciativa con transportistas de la zona norte para establecer una terminal, ya que hasta el momento las rutas del norte llegan frente a las instalaciones de Fenadesal y la antigua terminal de oriente.;terminal;m;0;NOUN;obj;1;1
Actualmente los transportistas de occidente buscan un terreno para reubicar su terminal y, según Gaspar Portillo, director de Transporte, también hay una iniciativa con transportistas de la zona norte para establecer una terminal, ya que hasta el momento las rutas del norte llegan frente a las instalaciones de Fenadesal y la antigua terminal de oriente.;terminal;m;0;NOUN;obj;1;1
Delmi Germinda Romero de Rivera, de 45 años de edad, fue asesinada la noche del domingo 17 de marzo, al interior de su vivienda ubicada en la colonia Libertad, calle al Triunfo, del municipio de Sesori, San Miguel.;interior;m;0;NOUN;obl;1;1
Delmi Germinda Romero de Rivera, de 45 años de edad, fue asesinada la noche del domingo 17 de marzo, al interior de su vivienda ubicada en la colonia Libertad, calle al Triunfo, del municipio de Sesori, San Miguel.;colonia;f;1;NOUN;obl;1;1
Delmi Germinda Romero de Rivera, de 45 años de edad, fue asesinada la noche del domingo 17 de marzo, al interior de su vivienda ubicada en la colonia Libertad, calle al Triunfo, del municipio de Sesori, San Miguel.;calle;f;0;NOUN;appos;1;1
Según testigos, la mujer se dedicaba a la venta de comida y tamales en el lugar de su residencia, donde llegaron cuatro sujetos a bordo de un pick up gris, simulando ser de una empresa eléctrica.;comida;f;0;NOUN;nmod;1;1
Según testigos, la mujer se dedicaba a la venta de comida y tamales en el lugar de su residencia, donde llegaron cuatro sujetos a bordo de un pick up gris, simulando ser de una empresa eléctrica.;ser;m;0;AUX;cop;1;0
Entraron a la vivienda manifestando que iban a realizar trabajos en el sistema eléctrico.;realizar;v;0;VERB;xcomp;1;1
Inmediatamente, uno de los sujetos sacó un arma y disparó contra la mujer, quien murió de inmediato por las múltiples lesiones producidas.;contra;f;0;ADP;case;1;0
La víctima tenía seis años de haber llegado a residir a esa zona.;zona;f;0;NOUN;obl;1;1
Un oficial de la Policía Nacional Civil de San Miguel manifestó que la víctima había vivido, antes, en Usulután y no se sabe los motivos por los que se había trasladado a residir a Sesori .;vivido;m;0;VERB;ccomp;1;0
Vecinos piensan que los asesinos ya cambiaron sus tácticas de buscar a las víctimas.;buscar;v;0;VERB;acl;1;1
En este caso, el pick up gris es en el que se transporta carga, escaleras, rollos de alambre y otros implementos que las compañías instaladoras del sistema eléctrico utilizan para realizar sus trabajos.;carga;f;0;NOUN;nsubj;1;1
En este caso, el pick up gris es en el que se transporta carga, escaleras, rollos de alambre y otros implementos que las compañías instaladoras del sistema eléctrico utilizan para realizar sus trabajos.;realizar;v;0;VERB;advcl;1;1
El Ministerio de Medio Ambiente y Recursos Naturales (MARN) informó hoy, a través de su cuenta de Twitter, que anoche murió el oso hormiguero hembra que fue rescatado el pasado 23 de marzo, tras sufrir graves quemaduras en un incendio de maleza registrado en el caserío El Salitral , cantón El Golfo, San Juan Nonualco, La Paz.;medio;m;0;PROPN;flat;1;1
El Ministerio de Medio Ambiente y Recursos Naturales (MARN) informó hoy, a través de su cuenta de Twitter, que anoche murió el oso hormiguero hembra que fue rescatado el pasado 23 de marzo, tras sufrir graves quemaduras en un incendio de maleza registrado en el caserío El Salitral , cantón El Golfo, San Juan Nonualco, La Paz.;oso;m;0;NOUN;nsubj;1;1
El Ministerio de Medio Ambiente y Recursos Naturales (MARN) informó hoy, a través de su cuenta de Twitter, que anoche murió el oso hormiguero hembra que fue rescatado el pasado 23 de marzo, tras sufrir graves quemaduras en un incendio de maleza registrado en el caserío El Salitral , cantón El Golfo, San Juan Nonualco, La Paz.;hembra;f;0;NOUN;amod;1;1
El Ministerio de Medio Ambiente y Recursos Naturales (MARN) informó hoy, a través de su cuenta de Twitter, que anoche murió el oso hormiguero hembra que fue rescatado el pasado 23 de marzo, tras sufrir graves quemaduras en un incendio de maleza registrado en el caserío El Salitral , cantón El Golfo, San Juan Nonualco, La Paz.;maleza;f;0;NOUN;nmod;1;1
La gravedad de las lesiones y el daño en sus órganos internos, producto de la inhalación de humo, fueron las causas de la muerte del animal, informó la institución.;daño;m;0;NOUN;conj;1;1
La gravedad de las lesiones y el daño en sus órganos internos, producto de la inhalación de humo, fueron las causas de la muerte del animal, informó la institución.;animal;m;0;NOUN;nmod;1;1
El MARN señaló que el personal técnico y veterinario de la institución hicieron un gran esfuerzo por atender al oso hormiguero, pero su estado crítico imposibilitó que le salvaran la vida.;atender;v;0;VERB;advcl;1;1
El MARN señaló que el personal técnico y veterinario de la institución hicieron un gran esfuerzo por atender al oso hormiguero, pero su estado crítico imposibilitó que le salvaran la vida.;oso;m;0;NOUN;obj;1;1
El animal tenía quemaduras en la mitad de su hocico, en parte de su pelaje, en una oreja, en el contorno de sus ojos y en sus plantares.;animal;m;0;NOUN;nsubj;1;1
El animal tenía quemaduras en la mitad de su hocico, en parte de su pelaje, en una oreja, en el contorno de sus ojos y en sus plantares.;oreja;f;0;NOUN;obl;1;1
Además, el mamífero perdió su garra principal, que le permitía comer o defenderse de otros depredadores, había informado la veterinaria de la clínica del MARN, Kattia Gómez.;comer;v;0;VERB;xcomp;1;1
El precio del quesillo y queso duro blando se duplicó en las últimas tres semanas, indican datos del Ministerio de Agricultura y Ganadería (MAG).;tres;m;0;NUM;nummod;1;0
Agricultura a través de su División de Estadísticas Agropecuarias realiza censos diarios sobre el precio de los granos básicos, hortalizas, frutas, alimentos agroindustriales y pecuarios que se comercializan en las principales plazas o mercados del país.;sobre;m;0;ADP;case;1;0
La libra de quesillo se colocó la semana pasada a $3, un 50 % más caro que los $2 que costaba el 22 de diciembre de 2021.;libra;f;0;NOUN;nsubj;1;1
Por su lado, la libra de queso duro blando pasó de costar $3 a $4 en el mismo período, es decir, que el valor se duplicó en tres semanas.;libra;f;0;NOUN;nsubj;1;1
Por su lado, la libra de queso duro blando pasó de costar $3 a $4 en el mismo período, es decir, que el valor se duplicó en tres semanas.;tres;m;0;NUM;nummod;1;0
Mientras tanto, la crema mantiene el precio de $3 la botella y el queso fresco a $1.50 la libra.;botella;f;0;NOUN;appos;1;1
Mientras tanto, la crema mantiene el precio de $3 la botella y el queso fresco a $1.50 la libra.;libra;f;0;NOUN;appos;1;1
Así, cuando el concentrado (alimento para las vacas), los insumos agrícolas y el combustible subieron, los costos para los ganaderos se volvieron insostenibles y varios decidieron vender sus bovinos.;concentrado;m;0;ADJ;amod;1;0
Así, cuando el concentrado (alimento para las vacas), los insumos agrícolas y el combustible subieron, los costos para los ganaderos se volvieron insostenibles y varios decidieron vender sus bovinos.;vender;v;0;VERB;xcomp;1;1
Sin embargo, las importaciones comienzan a desacelerar porque en Nicaragua los productores están optando por dejar los bovinos para el consumo de carne ante el alza en los cárnicos y además las autoridades nicaragüenses están aumentando las regulaciones para las exportaciones.;alza;f;0;NOUN;obl;1;1
“Si estas medidas están reduciendo el volumen, hay un incremento en el precio al consumidor porque se está exigiendo que el producto en realidad cumpla, no porque se le esté limitando la entrada al producto”, indicó Escobar.;volumen;m;0;NOUN;obj;1;1
“Si estas medidas están reduciendo el volumen, hay un incremento en el precio al consumidor porque se está exigiendo que el producto en realidad cumpla, no porque se le esté limitando la entrada al producto”, indicó Escobar.;entrada;f;0;NOUN;obj;1;1
La gremial advierte que aún es insostenible la producción de leche porque para 2022 se enfrentan a mayores costos por el alza en el fertilizante, usado para los cultivos de maíz y pasto para ganado.;alza;f;0;NOUN;nmod;1;1
La gremial advierte que aún es insostenible la producción de leche porque para 2022 se enfrentan a mayores costos por el alza en el fertilizante, usado para los cultivos de maíz y pasto para ganado.;ganado;m;1;NOUN;obl;1;1
La gremial reconoció que el MAG endureció el ingreso de productos lácteos que no cumplan los estándares de calidad, pero que aún hace falta implementar pruebas de adulteración de la leche porque no se cuenta con un laboratorio especializado.;implementar;v;1;VERB;csubj;1;1
Tres personas resultaron lesionadas en un accidente entre una rastra y un vehículo registrado este martes en el kilómetro 12 1/2 del bulevar Monseñor Romero.;tres;m;0;NUM;nummod;1;0
Tres personas resultaron lesionadas en un accidente entre una rastra y un vehículo registrado este martes en el kilómetro 12 1/2 del bulevar Monseñor Romero.;rastra;f;1;NOUN;obl;1;1
Tres personas resultaron lesionadas en un accidente entre una rastra y un vehículo registrado este martes en el kilómetro 12 1/2 del bulevar Monseñor Romero.;bulevar;m;0;NOUN;nmod;1;1
"Cruz Roja Salvadoreña informó que Rosa Elvira Reyes Gutiérrez, de 29 años de edad; presentaba diferentes traumas, por lo que fue trasladada a un centro asistencial.";roja;f;0;PROPN;flat;1;1
"Cruz Roja Salvadoreña informó que Rosa Elvira Reyes Gutiérrez, de 29 años de edad; presentaba diferentes traumas, por lo que fue trasladada a un centro asistencial.";centro;m;0;NOUN;obl;1;1
Mientras que en el lugar del accidente, Cruz Roja atendió a una menor de edad y a otra mujer con laceraciones en el cuello y en el pie.;roja;f;0;PROPN;flat;1;1
Mientras que en el lugar del accidente, Cruz Roja atendió a una menor de edad y a otra mujer con laceraciones en el cuello y en el pie.;pie;m;0;NOUN;conj;1;1
"La Dirección General de Patrimonio Cultural y Natural del Ministerio de Cultura comunicó que los parques arqueológicos San Andrés, Casa Blanca, Tazumal, Joya de Cerén y Cihuatán; cerrarán los días 18, 19 y 22 de abril por la Semana Santa.";casa;f;0;PROPN;appos;1;1
